華語詞,序號,客語漢字,客語拼音,標籤,備註
犧牲,0,犧牲,hi53 sen53,,
獎金,0,獎金,ziong24 gim53,,
獨特,0,特別,tid2 pied2,,
獨特,1,特殊,tid2 shu53,,
玩具,0,玩具,nguan55 ki33,,
現今,0,今這下,gim53 lia24 ha33,,
現代人,0,現代人,hien33 toi33 ngin55,,
現代化,0,現代化,hien33 toi33 fa11,,
現有,0,現有,hien33 rhiu53,,
現況,0,現況,hien33 kong24,,
現況,1,這下情況,lia24 ha33 cin55 kong24,,
現行,0,當下通行,dong53 ha33 tung53 hang55,,
球員,0,球員,kiu55 rhan55,,
理事長,0,理事長,li53 sii33 zhong24,,
理性,0,理性,li53 sin11,,
瓷器,0,瓷器,cii55 hi11,,
生涯,0,生活過程,sen53 fad2 go11 chang55,,
生長,0,生長,sen53 zhong24,,
用來,0,用來,rhung33 loi55,,
畢竟,0,總講,zung24 gong24,,
當作,0,當做,dong53 zo11,,
當前,0,眼前,ngan24 cien55,,
當天,0,當日,dong53 ngid5,,
當天,1,該日,gai55 ngid5,,
當局,0,當局,dong53 kiug2,,
病患,0,病人,piang33 ngin55,,
病毒,0,病毒,piang33 tug2,,
症狀,0,症頭,zhin11 teu55,,
癌症,0,癌症,ngam55 zhin11,,
發出,0,發出,fad5 chud5,,
白色,0,白色,pag2 sed5,,
看來,0,看來,kon11 loi55,,
看出,0,看出,kon11 chud5,,
看起來,0,看起來,kon11 hi24 loi55,,
真實,0,真實,zhin53 shid2,,
真是,0,實在,shid2 cai33,,
真理,0,真理,zhin53 li53,,
知名,0,當有名,dong53 rhiu53 miang55,,
研發,0,研發,ngan53 fad5,,
研究員,0,研究員,ngan53 giu11 rhan55,,
研究院,0,研究院,ngan53 giu11 rhan11,,
硬體,0,硬體,ngang33 ti24,,
確保,0,保證,bo24 zhin11,,
確保,1,確保,kog5 bo24,,
科威特,0,科威特,ko53 vui53 tid2,,
秘書,0,秘書,bi11 shu53,,
秩序,0,秩序,zhid5 si11,,
秩序,1,規則,gui53 zed5,,
秩序,2,規律,gui53 lud2,,
種子,0,種子,zhung24 zii24,,
立委,0,立委,lib2 vui53,,
立法院,0,立法院,lib2 fab5 rhan11,,
競爭力,0,競爭力,kin33 zen53 lid2,,
第五,0,第五,ti33 ng24,,
筆者,0,作者,zog5 zha24,,
筆者,1,筆者,bid5 zha24,,
等於,0,就係,chiu33 he11,,
管制,0,管制,gon24 zhi11,,
管道,0,方式,fong53 shid5,,
簡直,0,根本,gin53 bun24,,
簡直,1,實在,shid2 cai33,,
納入,0,放落來,biong11 log2 loi55,,
紐約,0,紐約,neu24 rhog5,,
累積,0,累積,lui33 zid5,,
細胞,0,細胞,se11 bau53,,
絕不,0,絕對毋,cied2 dui11 m55,,
經濟部,0,經濟部,gin53 zi11 pu33,,
經銷商,0,經銷商,gin53 siau53 shong53,,
網際,0,網際,miong24 zi11,,
緊急,0,緊急,gin24 gib5,,
縣府,0,縣政府,rhan11 zhin11 fu24,,
繪畫,0,畫圖,fa33 tu55,,
美好,0,好,ho24,,
美好,1,湛,zam11,,
考量,0,考慮,kau24 li33,,
考量,1,顧慮,gu11 li33,,
聯合國,0,聯合國,lien55 hab2 gued5,,
肝炎,0,肝炎,gon53 rham33,,
能不能,0,做得無,zo11 ded5 mo55,,
能否,0,做得無,zo11 ded5 mo55,,
能源,0,能源,nen55 ngien55,,
自動化,0,自動化,cii33 tung33 fa11,,
臺大,0,臺大,toi55 tai33,,
興奮,0,歡喜,fon53 hi24,,
舞台,0,舞台,vu24 toi55,,
舞蹈,0,跳舞,tiau11 vu24,,
舞蹈,1,舞蹈,vu24 to33,,
若干,0,一兜,rhid5 deu53,,
若干,1,幾,gi24,,
荷蘭,0,荷蘭,ho55 lan55,,
華人,0,華人,fa55 ngin55,,
華航,0,華航,fa55 hong55,,
落實,0,落實,log2 shid2,,
著手,0,動手,tung53 shiu24,,
著手,1,開始,koi53 shi24,,
藉由,0,利用,li33 rhung33,,
藉由,1,透過,teu11 go11,,
藉著,0,借等,zia11 nen24,,
藝術家,0,藝術家,ngi33 sud2 ga53,,
藥物,0,藥物,rhog2 vud2,,
處於,0,在,cai33,,
處於,1,在,di11,,
螢幕,0,螢幕,rhin55 mug5,,
血液,0,血,hied5,,
行程,0,行程,hang55 chang55,,
衛星,0,衛星,vui33 siang53,,
衛星,1,衛星,vui33 sen53,,
衝擊,0,刺激,ciug5 gid5,,
衝擊,1,影響,rhang24 hiong24,,
衝擊,2,衝擊,chung53 gid5,,
西元,0,公元,gung53 ngien55,,
西元,1,西元,si53 ngien55,,
見面,0,見面,gien11 mien11,,
視覺,0,看个感覺,kon11 gai11 gam24 gog5,,
視訊,0,網路影片,miong24 lu33 rhang24 piem24,,
親自,0,親身,cin53 shin53,,
觀賞,0,欣賞,him53 shong24,,
觀賞,1,觀賞,gon53 shong24,,
訂定,0,訂定,dang11 tin33,,
記錄,0,記錄,gi11 liug2,,
設有,0,有設置,riu53 shad5 zhi11,,
設有,1,設有,shad5 rhiu53,,
設置,0,設置,shad5 zhi11,,
設計師,0,設計師,shad5 gie11 sii53,,
評估,0,評估,pin55 gu53,,
詞典,0,詞典,cii55 dien24,,
話題,0,話題,fa11 ti55,,
認同,0,認同,ngin33 tung55,,
語法,0,語法,ngi53 fab5,,
課題,0,課題,ko11 ti55,,
談到,0,講著,gong24 do24,,
講話,0,講話,gong24 fa11,,
講話,1,講話,gong24 voi53,,
證券,0,證券,zhin11 kien24,,
警察,0,警察,gin11 cad5,,
譬如說,0,比論講,bi24 lun33 gong24,,
譬如說,1,可比講,ko24 bi24 gong24,,
議員,0,議員,ngi33 rhan55,,
議題,0,議題,ngi33 ti55,,
負責人,0,負責人,fu11 zid5 ngin55,,
財務,0,財務,coi55 vu11,,
財務,1,財務,coi55 mu11,,
財產權,0,財產權,coi55 san24 kien55,,
資深,0,老經驗,lo24 gin53 ngiam33,,
資深,1,資深,zii53 chim53,,
資產,0,資產,zii53 san24,,
贊成,0,贊成,zan11 shin55,,
贏得,0,贏著,rhang55 do24,,
走向,0,行向,hang55 hiong11,,
走進,0,行落去,hang55 log2 hi11,,
足以,0,有能力,rhiu53 nen55 lid2,,
足以,1,完全做得,van55 cion55 zo11 ded5,,
跑到,0,走到,zeu24 do11,,
路線,0,路線,lu33 sien11,,
身為,0,身為,shin53 vui55,,
身邊,0,身邊,shin53 bien53,,
身邊,1,脣頭,shun55 teu55,,
軍事,0,軍事,giun53 sii33,,
軍隊,0,軍隊,giun53 chui33,,
較為,0,較,ha11,,
較為,1,較,hau11,,
輩子,0,一生人,rhid5 sen53 ngin55,,
輸入,0,輸入,shu53 ngib2,,
近日,0,這幾日,lia24 gi24 ngid5,,
透露,0,漏出,leu33 chud5,,
透露,1,講出,gong24 chud5,,
途徑,0,方法,fong53 fab5,,
途徑,1,路,lu33,,
這兒,0,這位,lia24 vui33,,
這麼多,0,恁多,an53 do53,,
造型,0,造型,co33 hin55,,
連線,0,連線,lien55 sien11,,
進而,0,續等,sa11 nen24,,
運作,0,運作,rhun33 zog5,,
運作,1,操作,cau53 zog5,,
遠距,0,遠距,rhan24 ki53,,
適應,0,適應,shid5 rhin11,,
遭到,0,分人,bun53 ngin55,,
遭到,1,受著,shiu33 do24,,
遭到,2,堵著,du55 do24,,
遺址,0,遺蹟,vui55 zid5,,
那兒,0,該位,gai55 vui33,,
那樣,0,恁樣,an55 ngiong55,,
那麼多,0,恁多,an53 do53,,
部屬,0,部下,pu33 ha33,,
部隊,0,部隊,pu33 chui33,,
醫學院,0,醫學院,rhi53 hog2 rhan11,,
重要性,0,重要性,chung33 rhau11 sin11,,
金額,0,金額,gim53 ngiag5,,
銷售,0,賣,mai33,,
關懷,0,關心,guan53 sim53,,
防止,0,防止,fong55 zhi24,,
階層,0,階級,gai53 gib5,,
階層,1,階層,gai53 cen55,,
難過,0,傷心,shong53 sim53,,
難過,1,難過,nan33 go11,,
電信局,0,電信局,tien33 sin11 kiug2,,
電力,0,電力,tien33 lid2,,
韓國,0,韓國,hon55 gued5,,
題目,0,題目,ti55 mug2,,
類型,0,類型,lui33 hin55,,
顧問,0,顧問,gu11 mun11,,
風貌,0,光景,gong53 gin24,,
風貌,1,風貌,fung53 mau33,,
風險,0,風險,fung53 hiam24,,
飛彈,0,飛彈,fui53 tan55,,
食品,0,食品,shid2 pin24,,
飲食,0,飲食,rhim24 shid2,,
驚人,0,得人驚,ded5 ngin55 giang53,,
體制,0,制度,zhi11 tu33,,
體會,0,瞭解,liau24 gai24,,
體會,1,體會,ti24 fui33,,
高科技,0,高科技,go53 ko53 gi53,,
高速,0,高速,go53 sug5,,
鳥類,0,鳥類,diau53 lui33,,
龐大,0,大棚,tai33 pang55,,
龐大,1,當大,dong53 tai33,,
一些,0,一息仔,rhid5 sid5 er55,,
一些,1,一兜,rhid5 deu53,,
一些,2,一滴仔,rhid5 did5 er55,,
一切,0,全部,cion55 pu33,,
一方面,0,一方面,rhid5 fong53 mien11,,
一時,0,一時,rhid5 shi55,,
一直,0,一直,rhid5 chid2,,
一般,0,一般,rhid5 ban53,,
不易,0,無恁容易,mo55 an24 rhung55 rhi11,,
不易,1,無恁簡單,mo55 an24 gien24 dan53,,
不良,0,不良,bud2 liong55,,
不良,1,毋好个,m55 ho24 gai11,,
不良,2,無正常,mo55 zhin11 shong55,,
中國,0,中國,zhung53 gued5,,
中國人,0,中國人,zhung53 gued5 ngin55,,
中心,0,中心,zhung53 sim53,,
之後,0,了後,liau24 heu33,,
之間,0,之間,zii53 gien53,,
事情,0,事情,sii33 cin55,,
交流,0,交流,gau53 liu55,,
人員,0,人員,ngin55 rhan55,,
人文,0,人文,ngin55 vun55,,
人類,0,人類,ngin55 lui33,,
他人,0,別人,ped2 ngin55,,
他人,1,別儕,ped2 sa55,,
以上,0,以上,rhi53 shong33,,
以免,0,避免,pid5 mien53,,
以及,0,摎,lau53,,
企業,0,企業,ki53 ngiab2,,
伊拉克,0,伊拉克,rhi53 lai53 kied5,,
似乎,0,有兜像,rhiu53 deu53 ciong11,,
似乎,1,像人係,ciong11 ngin55 he11,,
住宅,0,住宅,chu33 ced5,,
作品,0,作品,zog5 pin24,,
作法,0,作法,zog5 fab5,,
使得,0,做得,zo11 ded5,,
來到,0,來到,loi55 do11,,
假如,0,係講,he11 gong24,,
假如,1,若係,na11 he11,,
假如,2,假使,ga24 sii24,,
公司,0,公司,gung53 sii53,,
共同,0,共同,kiung33 tung55,,
其中,0,其中,ki55 zhung53,,
具有,0,有,rhiu53,,
再度,0,再過,zai11 go11,,
再度,1,再過,zai11 go24,,
功能,0,功能,gung53 nen55,,
動物,0,動物,tung33 vud2,,
動詞,0,動詞,tung33 cii55,,
博物館,0,博物館,bog5 vud2 gon24,,
即使,0,就算,ciu33 son11,,
即可,0,就做得,ciu55 ⁺ zo11 ded5,,
即可,1,斯做得,sii33 zo11 ded5,,
參與,0,參加,cam53 ga53,,
反映,0,摎佢講,lau53 gi55 gong24,,
受到,0,受到,shiu33 do11,,
只是,0,單淨係,dan53 ciang33 he55 11,,
可是,0,但係,tan11 he11,,
台北,0,台北,toi55 bed5,,
台北市,0,台北市,toi55 bed5 shi33,,
台灣,0,台灣,toi55 van55,,
同仁,0,同事,tung55 sii33,,
因此,0,所以,so24 rhi53,,
固定,0,固定,gu11 tin33,,
國內,0,國內,gued5 nui33,,
國小,0,國小,gued5 siau24,,
國民黨,0,國民黨,gued5 min55 dong24,,
國立,0,國立,gued5 lib2,,
在一起,0,共下,kiung33 ha33,,
基於,0,根據,gin53 gi24,,
基金會,0,基金會,gi53 gim53 fui33,,
多媒體,0,多媒體,do53 moi55 ti24,,
多數,0,多數,do53 su11,,
大多數,0,大部分,tai33 pu33 fun33,,
大部分,0,大部分,tai33 pu33 fun33,,
女子,0,細妹仔,se11 moi11 er55,,
女性,0,女性,ng24 sin11,,
女生,0,細妹仔,se11 moi11 er55,,
委員會,0,委員會,vui53 rhan55 fui33,,
媽媽,0,阿姆,a33 me53,,
孩子,0,細人仔,se11 ngin55 er55,,
學習,0,學習,hog2 sib2,,
對於,0,對,dui11,,
小朋友,0,小朋友,siau24 pen55 rhiu53,,
就是說,0,就係講,ciu33 he11 gong24,,
工會,0,工會,gung53 fui33,,
市民,0,市民,shi33 min55,,
市長,0,市長,shi33 zhong24,,
幾乎,0,差一息仔,ca53 rhid5 sid2 er55,,
幾乎,1,差一點仔,ca53 rhid5 diam24 er55,,
幾乎,2,強強,kiong55 kiong55,,
廠商,0,廠商,chong24 shong53,,
建築師,0,建築師,gien11 zhug5 sii53,,
建築物,0,建築,gien11 zhug5,,
必須,0,一定愛,rhid2 tin33 oi11,,
必須,1,定著愛,tin33 cog2 oi11,,
怎麼樣,0,仰般形,ngiong24 ban53 hin55,,
愈來愈,0,緊來緊,gin24 loi55 gin24,,
意義,0,意義,rhi11 ngi33,,
意見,0,意見,rhi11 gien11,,
成為,0,變成,bien11 shin55,,
成立,0,成立,shin55 lib2,,
我國,0,俚國家,en53 li55 gued5 ga53,,
我國,1,𠊎个國家,ngai55 gai11 gued5 ga53,,
所謂,0,有兜人講个,rhiu53 deu53 ngin55 gong24 gai11,,
所謂,1,所講个,so24 gong24 gai11,,
攝影,0,翕相,hib5 siong11,,
攝影,1,錄影,liug2 rhang24,,
攝影,2,攝影,ngiab5 rhang24,,
支援,0,支援,gi53 rhan55,,
支援,1,𢯭手,ten11 shiu24,,
政府,0,政府,zhin11 fu24,,
政治,0,政治,zhin11 chi33,,
教育,0,教育,gau11 rhug2,,
教育部,0,教育部,gau11 rhug2 pu33,,
整合,0,整合,zhin24 hab2,,
數字,0,數字,su11 sii33,,
新加坡,0,新加坡,sin53 ga53 po53,,
新聞,0,新聞,sin53 vun55,,
於是,0,所以,so24 rhi53,,
日本,0,日本,ngid5 bun24,,
早上,0,朝晨,zhau53 shin55,,
是否,0,係毋係,he11 m55 he11,,
景觀,0,景色,gin24 sed5,,
最近,0,這恁久,lia24 an53 giu24,,
最近,1,這站仔,lia24 cam33 er55,,
最近,2,這駁仔,lia24 bog5 er55,,
最近,3,最近,zui11 kiun53,,
最近,4,最近,zui11 kiun33,,
有的,0,有兜,rhiu53 deu53,,
有關,0,有關,rhiu53 guan53,,
李文秀,0,李文秀,li24 vun55 siu11,,
業者,0,業者,ngiab2 zha24,,
概念,0,概念,koi24 ngiam33,,
權利,0,權利,kien55 li33,,
此時,0,這下,lia24 ha33,,
此時,1,這時節,lia24 shi55 zied5,,
民國,0,民國,min55 gued5,,
民眾,0,民眾,min55 zhung11,,
民進黨,0,民進黨,min55 zin11 dong24,,
沒有,0,無,mo55,,
消費者,0,消費者,siau53 fui11 zha24,,
深入,0,深入,chim53 ngib2,,
深入,1,深兜仔,chim53 deu53 er55,,
為什麼,0,仰般,ngiong24 ban53,,
為止,0,為止,vui55 zhi24,,
焦點,0,中心點,zhung53 sim53 diam11,,
焦點,1,重點,chung33 diam11,,
然而,0,毋過,m55 go11,,
照片,0,相片,siong11 pien24,,
父母親,0,爺哀,rha55 oi53,,
環境,0,環境,fan55 gin11,,
甚至,0,甚至,shim24 zhi11,,
生活,0,生活,sen53 fad2,,
產業,0,產業,san24 ngiab2,,
由於,0,因為,rhin53 vui33,,
男生,0,細倈仔,se11 lai11 er55,,
畫家,0,畫家,fa33 ga53,,
的話,0,个時節,gai11 shi55 zied5,,
直接,0,直接,chid2 ziab5,,
相關,0,相關,siong53 guan53,,
研討會,0,研討會,ngan53 to24 fui33,,
科技,0,科技,ko53 gi53,,
穩定,0,定貼,tin33 tiab2,,
穩定,1,實疊,shid2 tiab2,,
空間,0,空間,kung53 gien53,,
竟然,0,無胚著,mo55 poi53 do24,,
第一,0,第一,ti33 rhid5,,
第二,0,第二,ti33 ngi33,,
紀錄,0,紀錄,gi11 liug2,,
縣市,0,縣市,rhan11 shi33,,
繼續,0,接等,ziab5 nen24,,
繼續,1,繼續,gi11 siug2,,
繼續,2,續等,sa55 11 nen24,,
美國,0,美國,mi24 gued5,,
聽說,0,聽講,tang11 gong24,,
胡適,0,胡適,fu55 shid5,,
能夠,0,能夠,nen55 gieu11,,
能夠,1,做得,zo11 ded5,,
自我,0,自家,cid5 ga53,,
至於,0,有關,rhiu53 guan53,,
至於,1,講著,gong24 do24,,
臺灣,0,臺灣,toi55 van55,,
興建,0,起,hi24,,
舉辦,0,舉辦,gi24 pan33,,
藝術,0,藝術,ngi33 sud2,,
處理,0,處理,chu24 li53,,
處理,1,處理,chu11 li53,,
行政院,0,行政院,hang55 zhin11 rhan11,,
行銷,0,推銷,tui53 siau53,,
表示,0,表示,biau24 shi33,,
要是,0,係講,he11 gong24,,
要是,1,若係,na11 he11,,
規則,0,規則,gui53 zed5,,
觀光,0,觀光,gon53 gong53,,
觀念,0,觀念,gon53 ngiam33,,
解決,0,解決,gai24 gied5,,
計畫,0,計畫,gie11 vag2,,
討論,0,討論,to24 lun33,,
許多,0,拗蠻多,au24 man55 do53,,
許多,1,盡多,cin33 do53,,
證明,0,證明,zhin11 min55,,
資料庫,0,資料庫,zii53 liau33 ku11,,
資源,0,資源,zii53 ngien55,,
資訊,0,資訊,zii53 sin11,,
資金,0,資金,zii53 gim53,,
越來越,0,越來越,rhad2 loi55 rhad2,,
越來越,1,緊來緊,gin24 loi55 gin24,,
距離,0,距離,ki53 li55,,
軟體,0,軟件,ngion53 kien33,,
辦公室,0,辦公室,pan33 gung53 shid5,,
迅速,0,當遽,dong53 giag5,,
迅速,1,攝下目,ngiab5 ha33 mug5,,
這樣子,0,恁樣,an24 ngiong55,,
這裡,0,這位,lia24 vui33,,
通信,0,通信,tung53 sin11,,
進一步,0,進一步,zin11 rhid5 pu33,,
遊客,0,遊尞个人客,rhiu55 liau33 gai11 ngin55 hag5,,
那麼,0,恁,an24,,
那麼,1,該斯,gai55 sii33,,
部份,0,部份,pu33 fun33,,
關係,0,關係,guan53 he11,,
關於,0,有關,rhiu53 guan53,,
關鍵,0,關鍵,guan53 kien33,,
集中,0,彙集,fui33 sib2,,
集中,1,聚總,ci33 zung24,,
雖然,0,雖然,sui53 rhan55,,
電信,0,電信,tien33 sin11,,
電腦,0,電腦,tien33 no24,,
需求,0,需求,si53 kiu55,,
青少年,0,青少年,ciang53 shau11 ngien55,,
面積,0,面積,mien11 zid5,,
音樂,0,音樂,rhim53 ngog2,,
領導,0,擎頭,kia55 teu55,,
顯得,0,看起來,kon11 hi24 loi55,,
顯得,1,變著,bien11 do24,,
高達,0,達著,tad2 do11,,
一個個,0,一個個,rhid5 gai11 gai11,,
一個個,1,一隻隻,rhid5 zhag5 zhag5,,
一共,0,總下,zung24 ha33,,
一年級,0,一年級,rhid5 ngien55 kib5,,
一會,0,一下仔,rhid5 ha33 er55,,
一流,0,一流,rhid5 liu55,,
一點兒,0,一點仔,rhid5 diam55 er55,,
三峽,0,三峽,sam53 hiab2,,
上任,0,上任,shong53 rhim33,,
上台,0,上台,shong53 toi55,,
上司,0,上司,shong33 sii53,,
上班族,0,上班族,shong53 ban53 cug2,,
上級,0,上級,shong33 kib5,,
不便,0,不便,bud5 pien33,,
不大,0,不大,bud5 tai33,,
不得了,0,不得了,bud5 ded5 liau24,,
不料,0,無胚著,mo55 poi53 do24,,
不致於,0,不致於,bud5 zhi11 rhi55,,
中小學,0,中小學,zhung53 siau24 hog2,,
中部,0,中部,zhung53 pu33,,
主婦,0,主婦,zhu24 fu33,,
主流,0,主流,zhu24 liu55,,
了不起,0,了不起,liau24 bud5 hi24,,
事務所,0,事務所,sii33 mu11 so24,,
二樓,0,二樓,ngi33 leu55,,
亞太,0,亞太,a24 tai11,,
交大,0,交大,gau53 tai33,,
交往,0,交往,gau53 vong53,,
亦即,0,也就係,rha33 ciu33 he11,,
人潮,0,人潮,ngin55 chau55,,
人選,0,人選,ngin55 sien24,,
任意,0,任採,rhim33 cai24,,
企業家,0,企業家,ki53 ngiab2 ga53,,
伯伯,0,阿伯,a33 bag5,,
住戶,0,住戶,chu33 fu33,,
佔有率,0,佔有率,ziam11 rhiu53 lid2,,
佛陀,0,佛陀,fud2 to55,,
供應商,0,供應商,giung53 rhin11 shong53,,
促銷,0,促銷,cug5 siau53,,
修訂,0,修訂,siu53 dang11,,
修飾語,0,修飾語,siu53 shid5 ngi53,,
個個,0,個個,gai11 gai11,,
個個,1,隻隻,zhag5 zhag5,,
個股,0,個股,gai11 gu24,,
個體,0,個體,gai11 ti24,,
假設,0,假設,ga24 shad5,,
做人,0,做人,zo11 ngin55,,
做成,0,做成,zo11 shang55,,
偵辦,0,偵辦,zhin53 pan33,,
偶像,0,偶像,ngieu24 siong11,,
偷偷,0,偷偷,teu53 teu53,,
傳出,0,傳出,chon55 chud5,,
傳送,0,傳送,chon55 sung11,,
優異,0,優秀,rhiu53 siu11,,
先行,0,先行,sen53 hang55,,
兩百,0,兩百,liong24 bag5,,
公元,0,公元,gung53 ngien55,,
公立,0,公立,gung53 lib2,,
公職,0,公職,gung53 zhid5,,
公開賽,0,公開賽,gung53 koi53 soi11,,
六輕,0,六輕,liug5 kin53,,
冷靜,0,冷靜,lang53 cin33,,
出土,0,出土,chud5 tu24,,
分佈,0,分佈,fun53 bu11,,
分布,0,分布,fun53 bu11,,
刊物,0,刊物,kan53 vud2,,
前天,0,前日,cien55 ngid5,,
前提,0,前提,cien55 ti55,,
前言,0,前言,cien55 ngien55,,
前述,0,前述,cien55 sud2,,
創新,0,創新,cong24 sin53,,
劇本,0,劇本,kiag5 bun24,,
助教,0,助教,cu33 gau11,,
助益,0,助益,cu33 rhid5,,
勇敢,0,勇敢,rhung24 gam24,,
動人,0,感動人,gam24 tung33 ngin55,,
動手,0,動手,tung53 shiu24,,
勝利,0,勝利,shin11 li33,,
勞資,0,勞資,lo55 zii53,,
化解,0,化解,fa11 gai24,,
匯率,0,匯率,fui11 lid2,,
區分,0,區分,ki53 fun53,,
十時,0,十點,shib2 diam24,,
十餘,0,十餘,shib2 rhi55,,
協商,0,協商,hiab2 shong53,,
協定,0,協定,hiab2 tin33,,
南方,0,南方,nam55 fong53,,
卡通,0,卡通,ka24 tung53,,
即日,0,即日,zid5 ngid5,,
參賽,0,參賽,cam53 soi11,,
友人,0,朋友,pen55 rhiu53,,
只得,0,只得,zhi24 ded5,,
召集人,0,召集人,shau11 sib2 ngin55,,
可望,0,可望,ko24 mong33,,
台北縣,0,台北縣,toi55 bed5 rhan11,,
台灣省,0,台灣省,toi55 van55 sen24,,
吃完,0,食完,shid2 van55,,
吃完,1,食忒,shid2 ted5,,
合乎,0,合於,hab2 rhi55,,
合唱團,0,合唱團,hab2 chong11 ton55,,
名為,0,名為,miang55 vui55,,
名義,0,名義,miang55 ngi33,,
否定,0,否定,feu24 tin33,,
告知,0,通知,tung53 di53,,
周遭,0,周圍,zhiu53 vui55,,
周邊,0,周邊,zhiu53 bien53,,
哎呀,0,哎呀,ai24 ia24,,
唸書,0,唸書,ngiam33 shu53,,
唸書,1,讀書,tug2 shu53,,
問道,0,問道,mun11 to33,,
啤酒,0,啤酒,pi55 ziu24,,
善用,0,善用,shan33 rhung33,,
單親,0,單親,dan53 cin53,,
回合,0,回合,fui55 hab2,,
回應,0,回應,fui55 rhin11,,
回收,0,回收,fui55 shiu53,,
回歸,0,回歸,fui55 gui53,,
國土,0,國土,gued5 tu24,,
國宅,0,國民住宅,gued5 min55 chu11 ced2,,
國父,0,國父,gued5 fu11,,
國防部,0,國防部,gued5 fong55 pu33,,
圖形,0,圖形,tu55 hin55,,
圖案,0,圖案,tu55 on11,,
圖片,0,圖片,tu55 pien24,,
圖騰,0,圖騰,tu55 tin55,,
團員,0,團員,ton55 rhan55,,
地價,0,地價,ti33 ga11,,
地址,0,地址,ti33 zhi24,,
地帶,0,地帶,ti33 dai11,,
地方性,0,地方性,ti33 fong53 sin11,,
坦承,0,坦承,tan24 shin55,,
埃及,0,埃及,ai53 kib2,,
執政黨,0,執政黨,zhib5 zhin11 dong24,,
執著,0,執著,zhib5 zhog5,,
培訓,0,培訓,poi55 hiun11,,
增強,0,增強,zen11 kiong55,,
壞人,0,壞人,fai24 ngin55,,
外人,0,外人,ngoi33 ngin55,,
外籍,0,外籍,ngoi33 sid2,,
多元,0,多元,do53 ngien55,,
夜間部,0,夜間部,rha33 gien53 pu33,,
夥伴,0,夥伴,fo24 pan53,,
大叫,0,大聲喊,tai33 shang53 hem53,,
大為,0,大為,tai33 vui55,,
大象,0,大象,tai33 siong33,,
太過,0,忒過,ted5 go11,,
失業,0,失業,shid5 ngiab2,,
奇蹟,0,奇蹟,ki55 zid5,,
好手,0,好手,ho24 shiu24,,
妥善,0,妥當,to55 dong11,,
姿態,0,姿態,zii53 tai11,,
孟子,0,孟子,men33 zii24,,
學分,0,學分,hog2 fun53,,
學到,0,學著,hog2 do24,,
學歷,0,學歷,hog2 lid2,,
學術界,0,學術界,hog2 sud2 gai11,,
完畢,0,完畢,van55 bid5,,
宗旨,0,宗旨,zung53 zhi24,,
定居,0,定居,tin33 gi53,,
宣稱,0,宣布講,sien53 bu11 gong24,,
宣稱,1,宣稱,sien53 chin53,,
容納,0,容納,rhung55 nab2,,
實務,0,實務,shid2 mu11,,
寧可,0,寧可,nen55 ko24,,
寧靜,0,寧靜,nen55 cin33,,
寬頻,0,寬頻,kon53 pin55,,
寶寶,0,寶寶,bo24 bo24,,
寺廟,0,寺廟,sii33 miau33,,
專科,0,專科,zhon53 ko53,,
專線,0,專線,zhon53 sien11,,
對應,0,對應,dui11 rhin11,,
對話,0,對話,dui11 fa11,,
小剛,0,小剛,siau24 gong53,,
尾巴,0,尾,mui53,,
島嶼,0,島嶼,do24 rhi24,,
工作室,0,工作室,gung53 zog5 shid5,,
工商,0,工商,gung53 shong53,,
工地,0,工地,gung53 ti33,,
市面,0,市面,shi33 mien11,,
希臘,0,希臘,hi53 lab2,,
帝國,0,帝國,di11 gued5,,
師資,0,師資,sii53 zii53,,
帶到,0,帶到,dai11 do11,,
帶回,0,帶回,dai11 fui55,,
幅度,0,幅度,fug5 tu33,,
干擾,0,干擾,gon53 rhau24,,
幼兒,0,幼兒,rhiu11 rhi55,,
廢水,0,廢水,fui11 shui24,,
延續,0,延續,rhan55 siug2,,
建構,0,建構,gien11 gieu11,,
建物,0,建物,gien11 vud2,,
強勢,0,強勢,kiong55 she11,,
彩券,0,彩券,cai24 kien24,,
影子,0,影,rhang24,,
從不,0,從不,ciung55 bud2,,
從中,0,從中,ciung55 zhung53,,
從而,0,從而,ciung55 rhi55,,
心目中,0,心目中,sim53 mug5 zhung53,,
心聲,0,心聲,sim53 shang53,,
必需,0,必需,bid5 si53,,
悄悄,0,恬恬仔,diam53 diam53 er55,,
悲劇,0,悲劇,bui53 kiag5,,
